"Variables" "Value" "Std.Error" "DF" "t.value" "p.value"
"143" "ParticipantTypePatient:SegID58" -0.0051683683663285 0.0206870102671988 4470 -0.249836409397613 0.802725342163556
"144" "ParticipantTypePatient:SegID59" 0.0264497311351971 0.0199805069016676 4470 1.32377678230924 0.185644882524032
"145" "ParticipantTypePatient:SegID60" 0.0260951890064288 0.0215057486286768 4470 1.21340528325678 0.225039020274432
"146" "ParticipantTypePatient:SegID61" -0.0132566284162025 0.0199805069016676 4470 -0.663478082985778 0.50705862677706
"147" "ParticipantTypePatient:SegID62" 0.0126829970862069 0.0199805069016676 4470 0.63476853458349 0.525611875018619
"148" "ParticipantTypePatient:SegID63" 0.0350970528012381 0.0199805069016676 4470 1.75656468446798 0.0790605029220181
"149" "ParticipantTypePatient:SegID64" -0.00821734037364886 0.0199805069016676 4470 -0.411267862927093 0.680895847875843
"150" "ParticipantTypePatient:SegID65" 0.00767546066628001 0.0206882164486749 4470 0.37100639802962 0.710650347916565
"151" "ParticipantTypePatient:SegID66" 0.0211698862647808 0.0199805069016676 4470 1.05952698642565 0.289417093433714
"152" "ParticipantTypePatient:SegID67" -1.80596038155183e-05 0.0206880138031224 4470 -0.000872950104702302 0.999303525631383
"153" "ParticipantTypePatient:SegID68" -0.0110259594357201 0.0215054222192871 4470 -0.512706020058117 0.608182311900724
"154" "ParticipantTypePatient:SegID69" 0.00585973261432312 0.0199805069016676 4470 0.293272470171117 0.769327508653616
"155" "ParticipantTypePatient:SegID70" 0.0313165701941014 0.0199805069016676 4470 1.56735614107406 0.117102252706138
"156" "ParticipantTypePatient:SegID71" 0.0255005882574637 0.0206874329273193 4470 1.23266083071082 0.21776715758101
"157" "ParticipantTypePatient:SegID72" 0.0107451907959092 0.0199805069016676 4470 0.53778369331623 0.590753163450033
"158" "ParticipantTypePatient:SegID73" 0.00563653346490446 0.0199805069016676 4470 0.282101624980997 0.777878647155545
"159" "ParticipantTypePatient:SegID74" 0.0170811676274275 0.0206882486813542 4470 0.825645896398294 0.409049053641783
"160" "ParticipantTypePatient:SegID75" 0.0184592868349493 0.0199805069016676 4470 0.923864791108413 0.355606583861392
"161" "ParticipantTypePatient:SegID76" 0.0292855193185956 0.0206871427124818 4470 1.41563867594561 0.15695099002655
"162" "ParticipantTypePatient:SegID77" 0.00126251242166514 0.0206879387082373 4470 0.0610264966205864 0.951340835378611
"163" "ParticipantTypePatient:SegID78" -0.00215751633204567 0.0206870102671989 4470 -0.104293288598914 0.916941282792488
"164" "ParticipantTypePatient:SegID79" 0.0271553208991211 0.0199805069016676 4470 1.35909068937859 0.17418641818191
"165" "ParticipantTypePatient:SegID80" 0.0113158455038091 0.0206870102671989 4470 0.547002459884276 0.58440434782345
"166" "ParticipantTypePatient:SegID81" -0.0635555582941651 0.0199805069016676 4470 -3.18087817325899 0.00147833753058274
