"Variables" "Value" "Std.Error" "DF" "t.value" "p.value"
"115" "ParticipantTypePatient:SegID28" -0.0213256099274902 0.0294150556494857 4680 -0.724989616936629 0.468494645992623
"116" "ParticipantTypePatient:SegID29" -0.0163250736116302 0.0304554233185284 4680 -0.536031741896636 0.591962087691121
"117" "ParticipantTypePatient:SegID30" -0.0296146349218125 0.03166049281672 4680 -0.935381362926004 0.349640059187322
"118" "ParticipantTypePatient:SegID31" -0.0264379556532721 0.0294150556494859 4680 -0.898789924734823 0.36881080688751
"119" "ParticipantTypePatient:SegID32" -0.0173984127431925 0.0304554233185284 4680 -0.571274697489023 0.567840882453686
"120" "ParticipantTypePatient:SegID33" 0.0468559625586894 0.0304577527417398 4680 1.53839198039313 0.124020405740336
"121" "ParticipantTypePatient:SegID34" 0.0301773555235298 0.0316609074660833 4680 0.95314246933248 0.340567115426138
"122" "ParticipantTypePatient:SegID35" -0.0094438336801917 0.0304557674355235 4680 -0.310083589263833 0.756511198268023
"123" "ParticipantTypePatient:SegID36" 0.0116466607722977 0.0316635017192232 4680 0.367826050181522 0.713019577338801
"124" "ParticipantTypePatient:SegID37" -0.00939229914977907 0.0304554233185283 4680 -0.308394963075921 0.757795539876057
"125" "ParticipantTypePatient:SegID38" 0.0405199363861324 0.0316610485827652 4680 1.27980399260022 0.200677516846674
"126" "ParticipantTypePatient:SegID39" -0.00592839678347747 0.0316586488577426 4680 -0.18725994309222 0.851464945640247
"127" "ParticipantTypePatient:SegID40" 0.00820413548125409 0.0304579958687405 4680 0.269359005648632 0.7876653039986
"128" "ParticipantTypePatient:SegID41" -0.0143709878697133 0.0294150556494857 4680 -0.488558921695072 0.625176892470044
"129" "ParticipantTypePatient:SegID42" -0.0233044978015727 0.0294150556494857 4680 -0.792264277153601 0.428246752907923
"130" "ParticipantTypePatient:SegID43" -0.0293286121535499 0.0304574165125753 4680 -0.96293827618113 0.335628250213364
"131" "ParticipantTypePatient:SegID44" 0.000748805397208179 0.0294150556494857 4680 0.0254565351203499 0.97969190252225
"132" "ParticipantTypePatient:SegID45" -0.0266085776904266 0.0294150556494857 4680 -0.904590424968034 0.365728972518799
"133" "ParticipantTypePatient:SegID46" 0.0212923333494414 0.0294150556494858 4680 0.723858339863912 0.469188888425146
"134" "ParticipantTypePatient:SegID47" -0.051546327960272 0.0304557674355233 4680 -1.69249808166544 0.0906176078144535
"135" "ParticipantTypePatient:SegID48" 0.00860827260882138 0.0294150556494859 4680 0.29264852364717 0.769803793659611
